fx_display,fx_ident,fx_type,base_name,loaded_ok,load_name_used,param_count
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MRotary.dll,,,1,VST: MRotary (MeldaProduction),429
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MSaturator.dll,,,1,VST: MSaturator (MeldaProduction),25
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MSaturatorMB.dll,,,1,VST: MSaturatorMB (MeldaProduction),223
,C:\Program Files\Common Files\VST2\Airwindows\MSFlipTimer64.dll,,,1,VST: MSFlipTimer (airwindows),4
,C:\Program Files\VSTPlugins\MeldaProduction\Delay\MSpectralDelay.dll,,,1,VST: MSpectralDelay (MeldaProduction),63
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MSpectralDynamics.dll,,,1,VST: MSpectralDynamics (MeldaProduction),244
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MSpectralDynamicsMini.dll,,,1,VST: MSpectralDynamicsMini (MeldaProduction),244
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MSpectralPan.dll,,,1,VST: MSpectralPan (MeldaProduction),45
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoExpander.dll,,,1,VST: MStereoExpander (MeldaProduction),147
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoGenerator.dll,,,1,VST: MStereoGenerator (MeldaProduction),92
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoProcessor.dll,,,1,VST: MStereoProcessor (MeldaProduction),205
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoScope.dll,,,1,VST: MStereoScope (MeldaProduction),137
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoSpread.dll,,,1,VST: MStereoSpread (MeldaProduction),60
,C:\Program Files\VSTPlugins\MeldaProduction\MSuperLooper.dll,,,1,VST: MSuperLooper (MeldaProduction),478
,C:\Program Files\VSTPlugins\MeldaProduction\MSuperLooper16in16out.dll,,,1,VST: MSuperLooper16in16out (MeldaProduction) (32ch),346
,C:\Program Files\VSTPlugins\MeldaProduction\MSuperLooper16out.dll,,,1,VST: MSuperLooper16out (MeldaProduction) (4->32ch),346
,C:\Program Files\VSTPlugins\MeldaProduction\MTrackAlign.dll,,,1,VST: MTrackAlign (MeldaProduction),13
,C:\Program Files\VSTPlugins\MeldaProduction\Pitch Shift\MTransformer.dll,,,1,VST: MTransformer (MeldaProduction),224
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MTransient.dll,,,1,VST: MTransient (MeldaProduction),81
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MTransientMB.dll,,,1,VST: MTransientMB (MeldaProduction),175
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MTremolo.dll,,,1,VST: MTremolo (MeldaProduction),19
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MTremoloMB.dll,,,1,VST: MTremoloMB (MeldaProduction),295
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MTuner.dll,,,1,VST: MTuner (MeldaProduction),33
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MTurboAmp.dll,,,1,VST: MTurboAmp (MeldaProduction),924
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MTurboComp.dll,,,1,VST: MTurboComp (MeldaProduction),208
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MTurboCompMB.dll,,,1,VST: MTurboCompMB (MeldaProduction),596
,C:\Program Files\VSTPlugins\MeldaProduction\Delay\MTurboDelay.dll,,,1,VST: MTurboDelay (MeldaProduction),264
,C:\Program Files\VSTPlugins\MeldaProduction\Delay\MTurboDelayMB.dll,,,1,VST: MTurboDelayMB (MeldaProduction),980
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MTurboEQ.dll,,,1,VST: MTurboEQ (MeldaProduction),44
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MTurboFilter.dll,,,1,VST: MTurboFilter (MeldaProduction),125
,C:\Program Files\VSTPlugins\MeldaProduction\Reverb\MTurboReverb.dll,,,1,VST: MTurboReverb (MeldaProduction),76
,C:\Program Files\VSTPlugins\MeldaProduction\Reverb\MTurboReverbMB.dll,,,1,VST: MTurboReverbMB (MeldaProduction),628
,C:\Program Files\Common Files\VST2\Airwindows\MultiBandDistortion64.dll,,,1,VST: MultiBandDistortion (airwindows),12
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MUltraMaximizer.dll,,,1,VST: MUltraMaximizer (MeldaProduction),155
,C:\Program Files\VSTPlugins\MeldaProduction\MUnison.dll,,,1,VST: MUnison (MeldaProduction),429
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MUtility.dll,,,1,VST: MUtility (MeldaProduction),51
,C:\Program Files\Common Files\VST2\Airwindows\MV64.dll,,,1,VST: MV (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\MV264.dll,,,1,VST: MV2 (airwindows),8
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MVibrato.dll,,,1,VST: MVibrato (MeldaProduction),154
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MVibratoMB.dll,,,1,VST: MVibratoMB (MeldaProduction),181
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MVintageRotary.dll,,,1,VST: MVintageRotary (MeldaProduction),74
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MVocoder.dll,,,1,VST: MVocoder (MeldaProduction),231
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MWaveFolder.dll,,,1,VST: MWaveFolder (MeldaProduction),149
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MWaveFolderMB.dll,,,1,VST: MWaveFolderMB (MeldaProduction),307
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MWaveShaper.dll,,,1,VST: MWaveShaper (MeldaProduction),164
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MWaveShaperMB.dll,,,1,VST: MWaveShaperMB (MeldaProduction),277
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MWobbler.dll,,,1,VST: MWobbler (MeldaProduction),264
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MWobblerMB.dll,,,1,VST: MWobblerMB (MeldaProduction),624
,C:\Program Files\VSTPlugins\MeldaProduction\MXXX.dll,,,1,VST: MXXX (MeldaProduction),275
,C:\Program Files\VSTPlugins\MeldaProduction\MXXX1.dll,,,1,VST: MXXX1 (MeldaProduction),275
,C:\Program Files\VSTPlugins\MeldaProduction\MXXX6in6out.dll,,,1,VST: MXXX6in6out (MeldaProduction) (12ch),275
,C:\Program Files\VSTPlugins\MeldaProduction\MXXX6out.dll,,,1,VST: MXXX6out (MeldaProduction) (4->12ch),275
,C:\Program Files\Common Files\VST2\Airwindows\NaturalizeDither64.dll,,,1,VST: NaturalizeDither (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\NC-1764.dll,,,1,VST: NC-17 (airwindows),5
,C:\Program Files\Common Files\VST2\NCAR.dll,,,1,VST: NCAR (AnalogObsession) (16ch),97
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\NEOLD OLDTIMER.dll,,,1,VST: NEOLD OLDTIMER (Plugin Alliance),24
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\NEOLD U17.dll,,,1,VST: NEOLD U17 (Plugin Alliance),22
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\NEOLD U2A.dll,,,1,VST: NEOLD U2A (Plugin Alliance),17
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\NEOLD V76U73.dll,,,1,VST: NEOLD V76U73 (Plugin Alliance),22
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\NEOLD WARBLE.dll,,,1,VST: NEOLD WARBLE (Plugin Alliance),19
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\NEOLD WUNDERLICH.dll,,,1,VST: NEOLD WUNDERLICH (Plugin Alliance),17
,C:\Program Files\Common Files\VST2\Airwindows\Neverland64.dll,,,1,VST: Neverland (airwindows),7
,C:\Program Files (x86)\Steinberg\VSTPlugins\Nibiru 3.dll,,,1,VST: Nibiru 3 (x86) (benoit serrano),145
,C:\Program Files\Common Files\VST2\Airwindows\Nikola64.dll,,,1,VST: Nikola (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\NodeDither64.dll,,,1,VST: NodeDither (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Noise64.dll,,,1,VST: Noise (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\NonlinearSpace64.dll,,,1,VST: NonlinearSpace (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\NotJustAnotherCD64.dll,,,1,VST: NotJustAnotherCD (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\NotJustAnotherDither64.dll,,,1,VST: NotJustAnotherDither (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\OneCornerClip64.dll,,,1,VST: OneCornerClip (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\OrbitKick64.dll,,,1,VST: OrbitKick (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\Overheads64.dll,,,1,VST: Overheads (airwindows),6
,C:\Program Files\Steinberg\VSTPlugins\Ozone Imager 2.dll,,,1,"VST: Ozone Imager 2 (iZotope, Inc.)",7
,C:\Program Files\Common Files\VST2\Airwindows\Pafnuty64.dll,,,1,VST: Pafnuty (airwindows),16
,C:\Program Files\Common Files\VST2\Airwindows\Pafnuty264.dll,,,1,VST: Pafnuty2 (airwindows),13
,C:\Program Files\Common Files\VST2\Airwindows\Parametric64.dll,,,1,VST: Parametric (airwindows),13
,C:\Program Files\Common Files\VST2\Airwindows\PaulDither64.dll,,,1,VST: PaulDither (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\PaulWide64.dll,,,1,VST: PaulWide (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\PDBuss64.dll,,,1,VST: PDBuss (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\PDChannel64.dll,,,1,VST: PDChannel (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\PeaksOnly64.dll,,,1,VST: PeaksOnly (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\Pear64.dll,,,1,VST: Pear (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Pear264.dll,,,1,VST: Pear2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\PhaseNudge64.dll,,,1,VST: PhaseNudge (airwindows),5
,C:\Program Files (x86)\Steinberg\VSTPlugins\Pitch Drift.dll,,,1,VST: Pitch Drift (x86) (BABY Audio),7
,C:\Program Files\Common Files\VST2\Airwindows\PitchDelay64.dll,,,1,VST: PitchDelay (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\PitchNasty64.dll,,,1,VST: PitchNasty (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\PlatinumSlew64.dll,,,1,VST: PlatinumSlew (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\PocketVerbs64.dll,,,1,VST: PocketVerbs (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Pockey64.dll,,,1,VST: Pockey (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Pockey264.dll,,,1,VST: Pockey2 (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Podcast64.dll,,,1,VST: Podcast (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\PodcastDeluxe64.dll,,,1,VST: PodcastDeluxe (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Point64.dll,,,1,VST: Point (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Pop64.dll,,,1,VST: Pop (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Pop264.dll,,,1,VST: Pop2 (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Pop364.dll,,,1,VST: Pop3 (airwindows),11
,C:\Program Files\Common Files\VST2\Airwindows\PowerSag64.dll,,,1,VST: PowerSag (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\PowerSag264.dll,,,1,VST: PowerSag2 (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Precious64.dll,,,1,VST: Precious (airwindows),7
,C:\Program Files\VSTPlugins\Predatohm_vstwin_x64.dll,,,1,VST: Predatohm (Ohm Force),43
,C:\Program Files\Common Files\VST3\preFIX (64).dll,,,1,VST: preFIX (Variety Of Sound),46
,C:\Program Files\Common Files\VST2\Airwindows\Preponderant64.dll,,,1,VST: Preponderant (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Pressure464.dll,,,1,VST: Pressure4 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Pressure564.dll,,,1,VST: Pressure5 (airwindows),9
,C:\Program Files (x86)\Steinberg\VSTPlugins\Protoverb.dll,,,1,VST: Protoverb (x86) (u-he),8
,C:\Program Files\Common Files\VST2\Airwindows\PurestAir64.dll,,,1,VST: PurestAir (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\PurestConsole2Buss64.dll,,,1,VST: PurestConsole2Buss (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\PurestConsole2Channel64.dll,,,1,VST: PurestConsole2Channel (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\PurestConsole3Buss64.dll,,,1,VST: PurestConsole3Buss (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\PurestConsole3Channel64.dll,,,1,VST: PurestConsole3Channel (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\PurestConsoleBuss64.dll,,,1,VST: PurestConsoleBuss (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\PurestConsoleChannel64.dll,,,1,VST: PurestConsoleChannel (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\PurestDrive64.dll,,,1,VST: PurestDrive (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\PurestEcho64.dll,,,1,VST: PurestEcho (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\PurestFade64.dll,,,1,VST: PurestFade (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\PurestGain64.dll,,,1,VST: PurestGain (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\PurestSquish64.dll,,,1,VST: PurestSquish (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\PurestWarm64.dll,,,1,VST: PurestWarm (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\PurestWarm264.dll,,,1,VST: PurestWarm2 (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Pyewacket64.dll,,,1,VST: Pyewacket (airwindows),6
,C:\Program Files\VSTPlugins\QuadFrohmage_vstwin_x64.dll,,,1,VST: QuadFrohmage (Ohm Force),611
,C:\Program Files\Common Files\VST2\QuickHaas.dll,,,1,VST: Quick Haas (Venn Audio),5
,C:\Program Files\Common Files\VST2\Quilcom 4ds\Quilcom 4DS v1.00 (64).dll,,,1,VST: Quilcom 4DS v1.00 (Spogg),59
,C:\Program Files\Common Files\VST2\Quilcom-GONGVERB_(64)\Quilcom GONGVERB v1.00 (64).dll,,,1,VST: Quilcom GONGVERB v1.00 (Rex Basterfield),25
,C:\Program Files\VSTPlugins\Acon Digital\Raum.dll,,,1,VST: Raum (Native Instruments GmbH),21
,C:\Program Files\Common Files\VST2\Airwindows\RawGlitters64.dll,,,1,VST: RawGlitters (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\RawTimbers64.dll,,,1,VST: RawTimbers (airwindows),5
,C:\Program Files\REAPER (x64)\Plugins\FX\reacast.dll,,,1,VST: ReaCast (Cockos),4
,C:\Program Files\REAPER (x64)\Plugins\FX\reacomp.dll,,,1,VST: ReaComp (Cockos),24
,C:\Program Files\Common Files\VST2\VSTPlugins\reacomp-standalone.dll,,,1,VST: ReaComp (ReaPlugs Edition) (Cockos),22
,C:\Program Files\REAPER (x64)\Plugins\FX\reacontrolmidi.dll,,,1,VST: ReaControlMIDI (Cockos),18
,C:\Program Files\Common Files\VST2\VSTPlugins\reacontrolmidi-standalone.dll,,,1,VST: ReaControlMIDI (ReaPlugs editio (Cockos),18
,C:\Program Files\REAPER (x64)\Plugins\FX\readelay.dll,,,1,VST: ReaDelay (Cockos),15
,C:\Program Files\Common Files\VST2\VSTPlugins\readelay-standalone.dll,,,1,VST: ReaDelay (ReaPlugs Edition) (Cockos),15
,C:\Program Files\REAPER (x64)\Plugins\FX\reaeq.dll,,,1,VST: ReaEQ (Cockos),19
,C:\Program Files\Common Files\VST2\VSTPlugins\reaeq-standalone.dll,,,1,VST: ReaEQ (ReaPlugs Edition) (Cockos),15
,C:\Program Files\REAPER (x64)\Plugins\FX\reafir.dll,,,1,VST: ReaFir (FFT EQ+Dynamics Processor) (Cockos),11
,C:\Program Files\Common Files\VST2\VSTPlugins\reafir_standalone.dll,,,1,VST: ReaFir (ReaPlugs Edition) (Cockos),10
,C:\Program Files\REAPER (x64)\Plugins\FX\reagate.dll,,,1,VST: ReaGate (Cockos),24
,C:\Program Files\Common Files\VST2\VSTPlugins\reagate-standalone.dll,,,1,VST: ReaGate (ReaPlugs Edition) (Cockos),22
,C:\Program Files\REAPER (x64)\Plugins\FX\reainsert.dll,,,1,VST: ReaInsert (Cockos),6
,C:\Program Files\Common Files\VST2\VSTPlugins\reajs.dll,,,1,VST: ReaJS (Cockos),67
,C:\Program Files\REAPER (x64)\Plugins\FX\realimit.dll,,,1,VST: ReaLimit (Cockos),6
,C:\Program Files\REAPER (x64)\Plugins\FX\reaninjam.dll,,,1,VST: ReaNINJAM (Cockos),3
,C:\Program Files\REAPER (x64)\Plugins\FX\reapitch.dll,,,1,VST: ReaPitch (Cockos),15
,C:\Program Files\REAPER (x64)\Plugins\FX\reastream.dll,,,1,VST: ReaStream (Cockos) (8ch),4
,C:\Program Files\Common Files\VST2\VSTPlugins\reastream-standalone.dll,,,1,VST: ReaStream (ReaPlugs Edition) (Cockos),4
,C:\Program Files\REAPER (x64)\Plugins\FX\reasurround.dll,,,1,VST: ReaSurround (Cockos),41
,C:\Program Files\REAPER (x64)\Plugins\FX\reasurround2.dll,,,1,VST: ReaSurroundPan (Cockos),33
,C:\Program Files\REAPER (x64)\Plugins\FX\reatune.dll,,,1,VST: ReaTune (Cockos),3
,C:\Program Files\REAPER (x64)\Plugins\FX\reaverb.dll,,,1,VST: ReaVerb (Cockos),11
,C:\Program Files\REAPER (x64)\Plugins\FX\reaverbate.dll,,,1,VST: ReaVerbate (Cockos),11
,C:\Program Files\REAPER (x64)\Plugins\FX\reavocode.dll,,,1,VST: ReaVocode (Cockos),9
,C:\Program Files\REAPER (x64)\Plugins\FX\reavoice.dll,,,1,VST: ReaVoice (Cockos),12
,C:\Program Files\Common Files\VST2\VSTPlugins\reaxcomp-standalone.dll,,,1,VST: ReaXcomp (ReaPlugs Edition) (Cockos),51
,C:\Program Files\Steinberg\VSTPlugins\ReCenter.dll,,,1,VST: ReCenter (BOOM Interactive),14
,C:\Program Files\Common Files\VST2\Airwindows\Recurve64.dll,,,1,VST: Recurve (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\Remap64.dll,,,1,VST: Remap (airwindows),6
,C:\Program Files\Steinberg\VSTPlugins\Audio Damage\Replicant.dll,,,1,"VST: Replicant (Audio Damage, Inc.)",43
,C:\Program Files\VSTPlugins\Acon Digital\Replika.dll,,,1,VST: Replika (Native Instruments GmbH),22
,C:\Program Files\Common Files\VST2\Airwindows\ResEQ64.dll,,,1,VST: ResEQ (airwindows),12
,C:\Program Files\Common Files\VST2\Airwindows\ResEQ264.dll,,,1,VST: ResEQ2 (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Reverb64.dll,,,1,VST: Reverb (airwindows),5
,C:\Program Files\Common Files\VST2\reverseDelay_x64.dll,,,1,VST: reverseDelay (EmRys),12
,C:\Program Files\Steinberg\VSTPlugins\RhythmDelayFree.dll,,,1,VST: RhythmDelayFree (D10Labo),15
,C:\Program Files\VSTPlugins\Ribs_x64.dll,,,1,VST: Ribs (Eugene Yakshin),124
,C:\Program Files\Common Files\VST2\Airwindows\Righteous464.dll,,,1,VST: Righteous4 (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\RightoMono64.dll,,,1,VST: RightoMono (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\RingModulator64.dll,,,1,VST: RingModulator (airwindows),7
,C:\Program Files\Steinberg\VSTPlugins\Audio Damage\RoughRider3.dll,,,1,"VST: RoughRider3 (Audio Damage, Inc.)",16
,C:\Program Files\Common Files\VST2\Airwindows\SampleDelay64.dll,,,1,VST: SampleDelay (airwindows),7
,C:\Program Files (x86)\Steinberg\VSTPlugins\dfx Scrubby.dll,,,1,VST: Scrubby (Destroy FX),34
,C:\Program Files\Common Files\VST2\SEGX2 Gate.x64.dll,,,1,VST: SEGX2 Gate (Sonic Anomaly),13
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Shadow Hills Class A Mastering Comp.dll,,,1,VST: Shadow Hills Class A Mastering C (Plugin Alliance),43
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Shadow Hills Mastering Compressor.dll,,,1,VST: Shadow Hills Mastering Compresso (Plugin Alliance),34
,C:\Program Files\Common Files\VST2\Airwindows\Shape64.dll,,,1,VST: Shape (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\ShortBuss64.dll,,,1,VST: ShortBuss (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\SideDull64.dll,,,1,VST: SideDull (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Sidepass64.dll,,,1,VST: Sidepass (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Silhouette64.dll,,,1,VST: Silhouette (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Sinew64.dll,,,1,VST: Sinew (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\SingleEndedTriode64.dll,,,1,VST: SingleEndedTriode (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Slew64.dll,,,1,VST: Slew (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Slew264.dll,,,1,VST: Slew2 (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Slew364.dll,,,1,VST: Slew3 (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\SlewOnly64.dll,,,1,VST: SlewOnly (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\SlewSonic64.dll,,,1,VST: SlewSonic (airwindows),5
,C:\Program Files (x86)\Steinberg\VSTPlugins\Smear.dll,,,1,VST: Smear (x86) (++),19
,C:\Program Files\Common Files\VST2\Airwindows\Smooth64.dll,,,1,VST: Smooth (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\SmoothEQ64.dll,,,1,VST: SmoothEQ (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\SoftGate64.dll,,,1,VST: SoftGate (airwindows),6
,C:\Program Files\Common Files\VST2\Voxengo\SPAN Plus.dll,,,1,VST: SPAN Plus (Voxengo) (8ch),5
,C:\Program Files\Common Files\VST2\Airwindows\SpatializeDither64.dll,,,1,VST: SpatializeDither (airwindows),5
,C:\Program Files (x86)\VST PlugIns\Spectral Autopan.dll,,,1,VST: SpectralAutopan v1.5 (AnarchySoundSoftware),55
,C:\Program Files\Common Files\VST2\Airwindows\Spiral64.dll,,,1,VST: Spiral (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\Spiral264.dll,,,1,VST: Spiral2 (airwindows),8
,C:\Program Files\Common Files\VST2\SplineEQ.dll,,,1,VST: SplineEQ (Photosounder),32
,C:\Program Files\Common Files\VST2\Airwindows\SquareRoot64.dll,,,1,VST: SquareRoot (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Srsly64.dll,,,1,VST: Srsly (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Srsly264.dll,,,1,VST: Srsly2 (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Srsly364.dll,,,1,VST: Srsly3 (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\StarChild64.dll,,,1,VST: StarChild (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\StarChild264.dll,,,1,VST: StarChild2 (airwindows),6
,C:\Program Files\Common Files\VST2\HBC-2.x64.dll,,,1,VST: Stereo Hybrid Bus Compressor (Stige T.),13
,C:\Program Files\Common Files\VST2\Voxengo\Stereo Touch.dll,,,1,VST: Stereo Touch (Voxengo),15
,C:\Program Files\Common Files\VST2\Airwindows\StereoChorus64.dll,,,1,VST: StereoChorus (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\StereoDoubler64.dll,,,1,VST: StereoDoubler (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\StereoEnsemble64.dll,,,1,VST: StereoEnsemble (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\StereoFX64.dll,,,1,VST: StereoFX (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Stonefire64.dll,,,1,VST: Stonefire (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\StoneFireComp64.dll,,,1,VST: StoneFireComp (airwindows),13
,C:\Program Files\Common Files\VST2\Airwindows\StudioTan64.dll,,,1,VST: StudioTan (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\SubsOnly64.dll,,,1,VST: SubsOnly (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\SubTight64.dll,,,1,VST: SubTight (airwindows),5
,C:\Program Files\VSTPlugins\Acon Digital\Supercharger.dll,,,1,VST: Supercharger (Native Instruments GmbH),10
,C:\Program Files\Common Files\VST2\Airwindows\Surge64.dll,,,1,VST: Surge (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\SurgeTide64.dll,,,1,VST: SurgeTide (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Sweeten64.dll,,,1,VST: Sweeten (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Swell64.dll,,,1,VST: Swell (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Tape64.dll,,,1,VST: Tape (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\TapeBias64.dll,,,1,VST: TapeBias (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\TapeDelay64.dll,,,1,VST: TapeDelay (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\TapeDelay264.dll,,,1,VST: TapeDelay2 (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\TapeDither64.dll,,,1,VST: TapeDither (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\TapeDust64.dll,,,1,VST: TapeDust (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\TapeFat64.dll,,,1,VST: TapeFat (airwindows),5
,C:\Program Files\Common Files\VST2\Voxengo\TEOTE.dll,,,1,VST: TEOTE (Voxengo) (8ch),49
,C:\Program Files\Common Files\VST2\Airwindows\Texturize64.dll,,,1,VST: Texturize (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\TexturizeMS64.dll,,,1,VST: TexturizeMS (airwindows),9
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\THE OVEN.dll,,,1,VST: THE OVEN (Plugin Alliance),33
,C:\Program Files\Common Files\VST3\ThrillseekerXTCmkII (64).dll,,,1,VST: ThrillseekerXTCmkII (Variety Of Sound),20
,C:\Program Files\Common Files\VST2\Airwindows\Thunder64.dll,,,1,VST: Thunder (airwindows),5
,C:\Program Files\VSTPlugins\Acon Digital\Toned_x64.dll,,,1,VST: Toned (LVC-Audio),24
,C:\Program Files (x86)\Steinberg\VSTPlugins\Toned.dll,,,1,VST: Toned (x86) (LVC-Audio),24
